"2","220","89","88","Victorio Vergara","21","d:\Rockola\Fotos\t20.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"2","221","90","89","Victorio Vergara","21","d:\Rockola\Fotos\t21.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"2","231","91","90","Victorio Vergara","Éxitos","d:\Rockola\Fotos\t31.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"2","240","92","91","Victorio Vergara","Grandes Exitos Del Tigre Vol.1","d:\Rockola\Fotos\t40.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"2","246","93","92","Victorio Vergara","Tu Amor Y El Mio","d:\Rockola\Fotos\t46.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"2","245","99","98","Yin Carrrizo","El Cantor De La Patria","d:\Rockola\Fotos\t45.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","416","01","01","Angel Cañales","Canta Con Salsa","d:\Rockola\Fotos\s16.jpg","","","0","","","0","2007-07-31 10:44:16","0","0","0"
"4","466","01","01","Anthony Cruz","Para Ti","d:\Rockola\Fotos\s66.jpg","","","0","","","0","2007-07-31 10:43:26","0","0","0"
"27","436","03","03","Arcadio Molinar","Éxitos","d:\Rockola\Fotos\s36.jpg","","","0","","","0","2005-09-16 10:24:32","1","0","0"
"4","418","02","02","Celia Cruz","Regalo","d:\Rockola\Fotos\s18.jpg","","","0","","","1","2005-09-16 10:43:45","0","0","0"
"30","425","02","02","Celia Cruz","Éxitos","d:\Rockola\Fotos\s25.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","465","03","03","Celia Cruz","Cambiando Ritmos","d:\Rockola\Fotos\s65.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","409","04","04","Celia Y Colón","Éxitos","d:\Rockola\Fotos\s09.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"27","429","07","07","Combos Nacionales","Éxitos De Oro","d:\Rockola\Fotos\s29.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"27","430","08","08","Combos Nacionales","Éxitos De Oro 2","d:\Rockola\Fotos\s30.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"27","432","09","09","Combos Nacionales","Panamá","d:\Rockola\Fotos\s32.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"27","433","10","10","Combos Nacionales","Epoca De Oro","d:\Rockola\Fotos\s33.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","431","06","06","Cortijo","Éxitos","d:\Rockola\Fotos\s31.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","464","07","07","Cortijo Y Su Combo","Éxitos","d:\Rockola\Fotos\s64.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","417","08","08","Dimensión Latina","Una Dimensión De Exitos","d:\Rockola\Fotos\s17.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","453","05","05","Eddie Santiago","Éxitos","d:\Rockola\Fotos\s53.jpg","","","0","","","1","2005-09-16 10:23:40","0","0","0"
"30","456","09","09","El Gran Combo","Grandes Éxitos","d:\Rockola\Fotos\s56.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","444","10","10","Fania","Los Éxitos De La Fania Vol. 8","d:\Rockola\Fotos\s44.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","458","07","07","Frankie Ruiz","Éxitos","d:\Rockola\Fotos\s58.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","462","11","11","Galy Galiano","Sin Fronteras","d:\Rockola\Fotos\s62.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","402","08","08","Gilberto Santa Rosa","Solo Boleros","d:\Rockola\Fotos\s02.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","427","09","09","Gilberto Santa Rosa","Intenso","d:\Rockola\Fotos\s27.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","451","10","10","Gilberto Santa Rosa","Éxitos","d:\Rockola\Fotos\s51.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","421","12","12","Gilberto; Willie; Tony","Éxitos","d:\Rockola\Fotos\s21.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","457","13","13","Gran Combo","30 Aniversario","d:\Rockola\Fotos\s57.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","419","16","16","Grupo Niche","Propuesta","d:\Rockola\Fotos\s19.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","403","14","14","Hector Lavoe","Live","d:\Rockola\Fotos\s03.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","449","15","15","Hector Lavoe","Comedia","d:\Rockola\Fotos\s49.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","447","17","17","Ismael Rivera","Éxitos","d:\Rockola\Fotos\s47.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","408","18","18","Joan Sebastian","Lo Dijo El Corazón","d:\Rockola\Fotos\s08.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"4","407","19","19","La India","Éxitos","d:\Rockola\Fotos\s07.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
"30","437","19","19","Los Mozambiques","El Presidiario","d:\Rockola\Fotos\s37.jpg","","","0","","","0","2004-12-07 09:11:51","0","0","0"
