"109","151454","06","Despedida","e:\Rockola\Cancionero\010906.MP3","","2004-12-18 08:35:19","0","0","","10906"
"109","151455","07","Camino A Pocri","e:\Rockola\Cancionero\010907.MP3","","2004-12-18 08:35:19","0","0","","10907"
"109","151456","08","Istmenia Castro","e:\Rockola\Cancionero\010908.MP3","","2004-12-18 08:35:19","0","0","","10908"
"109","151457","09","Dejen Vivir Al Viejo","e:\Rockola\Cancionero\010909.MP3","","2004-12-18 08:35:19","0","0","","10909"
"109","151458","10","Por La Mañanita","e:\Rockola\Cancionero\010910.MP3","","2004-12-18 08:35:19","0","0","","10910"
"201","151459","01","Salvemos Nuestra Cumbia","e:\Rockola\Cancionero\020101.MP3","","2004-12-18 08:35:19","0","0","","20101"
"201","151460","02","A Mi Patrona Santa Librada","e:\Rockola\Cancionero\020102.MP3","","2004-12-18 08:35:19","0","0","","20102"
"201","151461","03","Dejen Vivir Al Viejo","e:\Rockola\Cancionero\020103.MP3","","2004-12-18 08:35:19","0","0","","20103"
"201","151462","04","Volvi Para Quedarme","e:\Rockola\Cancionero\020104.MP3","","2004-12-18 08:35:19","0","0","","20104"
"201","151463","05","Mis Desventuras","e:\Rockola\Cancionero\020105.MP3","","2004-12-18 08:35:19","0","0","","20105"
"201","151464","06","Patrona Santa Cecilia","e:\Rockola\Cancionero\020106.MP3","","2004-12-18 08:35:19","0","0","","20106"
"201","151465","07","Ya Tengo Otro Querer","e:\Rockola\Cancionero\020107.MP3","","2004-12-18 08:35:19","0","0","","20107"
"201","151466","08","Caprichos Del Corazon","e:\Rockola\Cancionero\020108.MP3","","2004-12-18 08:35:19","0","0","","20108"
"201","151467","09","Mi Cielo Azul","e:\Rockola\Cancionero\020109.MP3","","2004-12-18 08:35:19","0","0","","20109"
"201","151468","10","Santa Rosa En El 2000","e:\Rockola\Cancionero\020110.MP3","","2004-12-18 08:35:19","0","0","","20110"
"201","151469","11","Daneyis Herrera","e:\Rockola\Cancionero\020111.MP3","","2004-12-18 08:35:19","0","0","","20111"
"201","151470","12","El Capacho De Angulo","e:\Rockola\Cancionero\020112.MP3","","2004-12-18 08:35:19","0","0","","20112"
"202","151471","01","Pasion Justiciera","e:\Rockola\Cancionero\020201.MP3","","2004-12-18 08:35:19","0","0","","20201"
"202","151472","02","Milagro De Santa Librada","e:\Rockola\Cancionero\020202.MP3","","2004-12-18 08:35:19","0","0","","20202"
"202","151473","03","Habemos Hombres Buenos","e:\Rockola\Cancionero\020203.MP3","","2004-12-18 08:35:19","0","0","","20203"
"202","151474","04","Amor En Emergencia","e:\Rockola\Cancionero\020204.MP3","","2004-12-18 08:35:19","0","0","","20204"
"202","151475","05","Se Quema El Monte","e:\Rockola\Cancionero\020205.MP3","","2004-12-18 08:35:19","0","0","","20205"
"202","151476","06","Juguete Del Placer","e:\Rockola\Cancionero\020206.MP3","","2004-12-18 08:35:19","0","0","","20206"
"202","151477","07","Entregate","e:\Rockola\Cancionero\020207.MP3","","2004-12-18 08:35:19","0","0","","20207"
"202","151478","08","El Condor Legendario","e:\Rockola\Cancionero\020208.MP3","","2004-12-18 08:35:19","0","0","","20208"
"202","151479","09","Año Viejo Y Año Nuevo","e:\Rockola\Cancionero\020209.MP3","","2004-12-18 08:35:19","0","0","","20209"
"202","151480","10","Se Perdio Candelo","e:\Rockola\Cancionero\020210.MP3","","2004-12-18 08:35:19","0","0","","20210"
"202","151481","11","Pasion Justiciera","e:\Rockola\Cancionero\020211.MP3","","2004-12-18 08:35:19","0","0","","20211"
"203","151482","01","Corazon Alegre","e:\Rockola\Cancionero\020301.MP3","","2004-12-18 08:35:19","0","0","","20301"
"203","151483","02","Acordeon De La Monta¤a","e:\Rockola\Cancionero\020302.MP3","","2004-12-18 08:35:19","0","0","","20302"
"203","151484","03","Coralito","e:\Rockola\Cancionero\020303.MP3","","2004-12-18 08:35:19","0","0","","20303"
"203","151485","04","No Quiero Verte Llorarar","e:\Rockola\Cancionero\020304.MP3","","2004-12-18 08:35:19","0","0","","20304"
"203","151486","05","Me Gustas","e:\Rockola\Cancionero\020305.MP3","","2004-12-18 08:35:19","0","0","","20305"
"203","151487","06","Ojitos Mentirosos","e:\Rockola\Cancionero\020306.MP3","","2004-12-18 08:35:19","0","0","","20306"
"203","151488","07","El Mogollon","e:\Rockola\Cancionero\020307.MP3","","2004-12-18 08:35:19","0","0","","20307"
"203","151489","08","La Escoba","e:\Rockola\Cancionero\020308.MP3","","2004-12-18 08:35:19","0","0","","20308"
"203","151490","09","La Montañerita","e:\Rockola\Cancionero\020309.MP3","","2004-12-18 08:35:19","0","0","","20309"
"203","151491","10","Si Pudiera Quererte","e:\Rockola\Cancionero\020310.MP3","","2004-12-18 08:35:19","0","0","","20310"
"203","151492","11","Se Fue El Verano","e:\Rockola\Cancionero\020311.MP3","","2004-12-18 08:35:19","0","0","","20311"
"203","151493","12","Yatilca","e:\Rockola\Cancionero\020312.MP3","","2004-12-18 08:35:19","0","0","","20312"
"203","151494","13","Me Mataria La Tristeza","e:\Rockola\Cancionero\020313.MP3","","2004-12-18 08:35:19","0","0","","20313"
"203","151495","14","No Se Por Que Sufro Tanto","e:\Rockola\Cancionero\020314.MP3","","2004-12-18 08:35:19","0","0","","20314"
"203","151496","15","Canto A Mi Tierra","e:\Rockola\Cancionero\020315.MP3","","2004-12-18 08:35:19","0","0","","20315"
"203","151497","16","Noche De Cumbia","e:\Rockola\Cancionero\020316.MP3","","2004-12-18 08:35:19","0","0","","20316"
"203","151498","17","Revolon En San Antonio","e:\Rockola\Cancionero\020317.MP3","","2004-12-18 08:35:19","0","0","","20317"
"203","151499","18","La Suegra","e:\Rockola\Cancionero\020318.MP3","","2004-12-18 08:35:19","0","0","","20318"
"203","151500","19","Deysi Tejada","e:\Rockola\Cancionero\020319.MP3","","2004-12-18 08:35:19","0","0","","20319"
"203","151501","20","Alegria De Carnaval","e:\Rockola\Cancionero\020320.MP3","","2004-12-18 08:35:19","0","0","","20320"
"204","151502","01","El Echa Pa' Lante Y Ella Pa' Tras","e:\Rockola\Cancionero\020411.MPG","","2005-09-14 09:07:22","0","0","*","20411"
"204","151503","02","Todavia Te Quiero","e:\Rockola\Cancionero\020402.MP3","","2004-12-18 08:35:19","0","0","","20402"
"204","151504","03","Despues No Te Lamentes","e:\Rockola\Cancionero\020403.MP3","","2004-12-18 08:35:19","0","0","","20403"
"204","151505","04","A Que No Te Atreves","e:\Rockola\Cancionero\020404.MP3","","2004-12-18 08:35:19","0","0","","20404"
"204","151506","05","No Nos Comprometemos","e:\Rockola\Cancionero\020405.MP3","","2004-12-18 08:35:19","0","0","","20405"
"204","151507","06","Te Dolera","e:\Rockola\Cancionero\020406.MP3","","2004-12-18 08:35:19","0","0","","20406"
"204","151508","07","La Intrusa","e:\Rockola\Cancionero\020410.MPG","","2005-09-14 08:58:24","0","0","*","20410"
"204","151509","08","Te Soltare Las Riendas","e:\Rockola\Cancionero\020408.MP3","","2004-12-18 08:35:19","0","0","","20408"
"204","151510","09","La Niña Marquela","e:\Rockola\Cancionero\020409.MP3","","2004-12-18 08:35:19","0","0","","20409"
"205","151511","01","Gallina Fina/ No Creo En Brujeria","e:\Rockola\Cancionero\020501.mp3","","2004-12-18 08:35:19","0","0","","20501"
"205","151512","02","Lo Q No Da Se Deja","e:\Rockola\Cancionero\020502.MP3","","2004-12-18 08:35:19","0","0","","20502"
"205","151513","03","Mi Dicha Eres Tu/ Patron De Dos Amores","e:\Rockola\Cancionero\020503.MP3","","2004-12-18 08:35:19","0","0","","20503"
"205","151514","04","Mi Cama Te Llora/ Se Me Olvido Quererte","e:\Rockola\Cancionero\020504.MP3","","2004-12-18 08:35:19","0","0","","20504"
"205","151515","05","No Creo En Brujeria","e:\Rockola\Cancionero\020505.MP3","","2004-12-18 08:35:19","0","0","","20505"
"205","151516","06","Tiempo Para Empezar","e:\Rockola\Cancionero\020506.MP3","","2004-12-18 08:35:19","0","0","","20506"
"205","151517","07","Mosaico A La Sandoval","e:\Rockola\Cancionero\020507.MP3","","2004-12-18 08:35:19","0","0","","20507"
"205","151518","08","No Te Has Dado Cuenta","e:\Rockola\Cancionero\020508.MP3","","2004-12-18 08:35:19","0","0","","20508"
"205","151519","09","Mujer De Nadie","e:\Rockola\Cancionero\020509.MP3","","2004-12-18 08:35:19","0","0","","20509"
"205","151520","10","Amor Azul","e:\Rockola\Cancionero\020510.MP3","","2004-12-18 08:35:19","0","0","","20510"
"205","151521","11","Amandome Se Muere","e:\Rockola\Cancionero\020511.MP3","","2004-12-18 08:35:19","0","0","","20511"
"205","151522","12","Borracho Y Amanecio","e:\Rockola\Cancionero\020512.MP3","","2004-12-18 08:35:19","0","0","","20512"
"205","151523","13","Amiga Prohibida","e:\Rockola\Cancionero\020513.MP3","","2004-12-18 08:35:19","0","0","","20513"
"205","151524","14","A Pesar De Todo/ Te Soltare Las Riendas","e:\Rockola\Cancionero\020514.MP3","","2004-12-18 08:35:19","0","0","","20514"
"205","151525","15","La Intrusa","e:\Rockola\Cancionero\020515.MP3","","2004-12-18 08:35:19","0","0","","20515"
"205","151526","16","Me Atiendes O Te Vas","e:\Rockola\Cancionero\020521.MPG","","2004-12-18 08:35:19","0","0","*","20521"
"205","151527","17","Confidencias/ Matame De Amor","e:\Rockola\Cancionero\020517.MP3","","2004-12-18 08:35:19","0","0","","20517"
"205","151528","18","Echa Palante Y Ella Pa Tras","e:\Rockola\Cancionero\020518.MP3","","2004-12-18 08:35:19","0","0","","20518"
"205","151529","19","Para Que Seguir Amando","e:\Rockola\Cancionero\020519.mp3","","2004-12-18 08:35:19","0","0","","20519"
"205","151530","20","Dale Donde Mas Le Duela","e:\Rockola\Cancionero\020520.MP3","","2004-12-18 08:35:19","0","0","","20520"
"206","151532","01","Descarada","e:\Rockola\Cancionero\020601.MP3","","2004-12-18 08:35:19","0","0","","20601"
"206","151533","02","Mentiroso","e:\Rockola\Cancionero\020602.MP3","","2004-12-18 08:35:19","0","0","","20602"
